Quick Lookup,Delivery Provider Lookup,Fulfillment Center Id,Window Id,Zone Id,Name,Market Code,Delivery Provider,Window Id,Fulfillment Center Id,Start Day,Start Time,End Day,End Time,Dispatch Day,Dispatch Time,Customization Start Day,Customization Start Time,Customization End Day,Customization End Time,Delivery Price,Order By,Is Visible,Message To User,DBP Route Id,DBP Window Id,Created,Archived,Archived Date,Sms Notifications,Updated,Pack Date Offset,Subtotal Min,Delivery Provider,Carrier Days in Transit,Zone Id,Fulfillment Center Id,Name,Expected Service Time In Minutes,Archived,Zone Pickup Address Id,Timezone,Created,Updated,Is Line Haul,Pickup Time,Transit Time,Market Code,To Be Archived
SPK|1,SPK|1|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,dc1c70cb-a561-4581-b6a9-581557245af2,7a1d9ceb-2b8f-447f-91a8-a9c4ccaea5a0,SPK: MONDAY PM,SPK,Bringg,dc1c70cb-a561-4581-b6a9-581557245af2,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,We deliver to your neighborhood on Monday afternoon/evening.,,,2020-08-24 17:58:50.997 -0500,FALSE,,TRUE,2022-11-04 11:45:23.751 -0500,1,,Bringg,,7a1d9ceb-2b8f-447f-91a8-a9c4ccaea5a0,62759d07-dda5-4e5e-a0b9-fce960493522,SPK: MONDAY PM,5,FALSE,205917a3-af3c-4ef4-b0ff-94b923c346cf,America/Los_Angeles,2020-08-24 17:58:31.873 -0500,2021-08-02 16:17:48.705 -0500,TRUE,7:00:00,7:30:00,SPK,FALSE
PHX|3,PHX|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,6b39dc99-b778-4e97-bf2e-b9eda413e026,51659bfb-a6c1-43c4-a30f-533899fcbc29,PHX: WEDNESDAY PM,PHX,Bringg,6b39dc99-b778-4e97-bf2e-b9eda413e026,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,21:00:00,1,15:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-09-20 20:10:34.942 -0500,FALSE,,TRUE,2022-11-07 17:10:11.128 -0600,1,,Bringg,,51659bfb-a6c1-43c4-a30f-533899fcbc29,9da947fe-5a46-424f-b328-e9414c197a32,PHX: WEDNESDAY PM,5,FALSE,ddb7754f-34c4-405c-aa84-031b47a91d6d,America/Phoenix,2020-09-18 18:49:33.462 -0500,2021-08-02 16:17:48.868 -0500,TRUE,7:00:00,5:30:00,PHX,FALSE
BDN|1,BDN|1|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,7a182ad1-d26b-4b87-b5c1-7b385bf30b9f,5a91624a-61ea-48c8-8fe0-61a9cdd95113,BDN: MONDAY PM,BDN,Bringg,7a182ad1-d26b-4b87-b5c1-7b385bf30b9f,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,We deliver to your neighborhood on Monday afternoon/evening.,,,2020-10-15 12:55:28.344 -0500,FALSE,,TRUE,2022-11-04 11:45:23.755 -0500,1,,Bringg,,5a91624a-61ea-48c8-8fe0-61a9cdd95113,62759d07-dda5-4e5e-a0b9-fce960493522,BDN: MONDAY PM,5,FALSE,e0bc8a23-c293-4c13-87fe-05406e3313c5,America/Los_Angeles,2020-10-15 12:54:24.011 -0500,2021-08-02 16:17:48.779 -0500,TRUE,6:00:00,2:30:00,BDN,FALSE
SLC|1,SLC|1|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,ed93b5a0-230a-44e8-85ca-33f254d69321,ac30b44a-acf9-4f6f-934f-9700a6d12a77,SLC: MONDAY PM,SLC,Bringg,ed93b5a0-230a-44e8-85ca-33f254d69321,9da947fe-5a46-424f-b328-e9414c197a32,1,5:00:00,1,20:00:00,6,14:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Monday afternoon/evening.,,,2020-11-02 18:50:55.083 -0600,FALSE,,TRUE,2022-11-04 11:45:23.748 -0500,1,,Bringg,,ac30b44a-acf9-4f6f-934f-9700a6d12a77,9da947fe-5a46-424f-b328-e9414c197a32,SLC: MONDAY PM,5,FALSE,df869f95-df8a-479d-a4e4-c81d88a7c956,America/Denver,2020-11-02 18:50:28.490 -0600,2022-09-27 08:51:13.679 -0500,TRUE,7:00:00,10:00:00,SLC,FALSE
STL|5,STL|5|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,d3c6553e-e4c8-4e29-ba61-aa91fddd67f6,42e4e2d6-15cd-4cad-a0f8-60ac37925297,STL: FRIDAY PM,STL,Bringg,d3c6553e-e4c8-4e29-ba61-aa91fddd67f6,c059b389-ff65-4283-8edb-06ffc96193af,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-07-15 13:09:58.209 -0500,FALSE,,TRUE,2022-11-04 11:45:23.752 -0500,1,,Bringg,,42e4e2d6-15cd-4cad-a0f8-60ac37925297,c059b389-ff65-4283-8edb-06ffc96193af,STL: FRIDAY PM,5,FALSE,b89b1bf2-8e59-426f-acfb-96aabf8a7b75,America/Chicago,2019-07-15 13:06:49.603 -0500,2021-08-02 16:17:48.503 -0500,TRUE,9:00:00,5:30:00,STL,FALSE
ATM|5,ATM|5|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,c871c80e-55dd-4ecd-ad02-fbbe3879132b,b0459d03-6961-4235-86c3-13b9e9449d00,ATM: FRIDAY PM,ATM,Bringg,c871c80e-55dd-4ecd-ad02-fbbe3879132b,c2fcd071-f479-4f68-a54d-a382bd9fa552,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2020-06-03 14:29:02.438 -0500,FALSE,,TRUE,2022-11-04 11:45:23.747 -0500,1,,Bringg,,b0459d03-6961-4235-86c3-13b9e9449d00,c2fcd071-f479-4f68-a54d-a382bd9fa552,ATM: FRIDAY PM,5,FALSE,7a60911d-b68d-463e-9ae9-bf3466d9a835,America/Chicago,2020-06-03 14:28:21.791 -0500,2021-08-02 16:17:48.426 -0500,TRUE,6:30:00,2:30:00,ATM,FALSE
BRX|4,BRX|4|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,7b64c42d-6cd0-47dd-bc6b-22098565ac4d,f7496d9e-2681-4f43-a830-a3246e667352,BRX: THURSDAY PM,BRX,Bringg,7b64c42d-6cd0-47dd-bc6b-22098565ac4d,25729cbe-719c-4314-ab07-0fbc45d38a11,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-07-08 12:13:23.874 -0500,FALSE,,TRUE,2022-11-04 11:45:23.747 -0500,1,,Bringg,,f7496d9e-2681-4f43-a830-a3246e667352,25729cbe-719c-4314-ab07-0fbc45d38a11,BRX: THURSDAY PM,5,FALSE,24f9973b-04a2-452b-81b8-455e8e598673,America/New_York,2020-07-08 12:11:59.971 -0500,2021-08-02 16:17:48.702 -0500,TRUE,8:00:00,6:00:00,BRX,FALSE
SWM|5,SWM|5|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,1b208299-e344-4b4f-9ce9-835fcaf71e35,eb87e579-a380-4744-ba9c-2e35d2423569,SWM: FRIDAY PM,SWM,Bringg,1b208299-e344-4b4f-9ce9-835fcaf71e35,c059b389-ff65-4283-8edb-06ffc96193af,5,5:00:00,5,20:00:00,3,17:00:00,1,12:00:00,3,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Friday afternoon/evening.,,,2020-07-14 15:15:22.323 -0500,FALSE,,TRUE,2022-11-04 11:45:23.747 -0500,1,,Bringg,,eb87e579-a380-4744-ba9c-2e35d2423569,c059b389-ff65-4283-8edb-06ffc96193af,SWM: FRIDAY PM,5,FALSE,7a5e046f-081f-479d-9091-4511331f1c9f,America/New_York,2020-07-14 15:11:57.237 -0500,2021-08-02 16:17:48.795 -0500,TRUE,8:00:00,3:00:00,SWM,FALSE
PickUp,BTR|2|PickUp,c2fcd071-f479-4f68-a54d-a382bd9fa552,937f6994-2e2b-48c5-a9be-cc4e3ed17d9d,771cb403-4fb0-4d19-b287-d71b8cb32037,BTR: Employee Warehouse Pick Up,BTR,PickUp,937f6994-2e2b-48c5-a9be-cc4e3ed17d9d,c2fcd071-f479-4f68-a54d-a382bd9fa552,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-07-22 14:51:36.300 -0500,FALSE,,TRUE,2022-11-04 11:45:23.750 -0500,1,,PickUp,,771cb403-4fb0-4d19-b287-d71b8cb32037,c2fcd071-f479-4f68-a54d-a382bd9fa552,BTR: Employee Warehouse Pick Up,5,FALSE,789b6f64-8a2e-4e5e-98c0-9fb705188444,America/Chicago,2020-07-22 14:49:53.214 -0500,2021-08-02 16:17:48.782 -0500,TRUE,6:30:00,7:20:00,BTR,FALSE
DAY|4,DAY|4|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,0540cb6f-b7a4-435a-8385-94e79fa11a1d,c099ac81-c1ec-4260-bc15-b4f2a1776507,DAY: THURSDAY PM,DAY,Bringg,0540cb6f-b7a4-435a-8385-94e79fa11a1d,c059b389-ff65-4283-8edb-06ffc96193af,4,5:00:00,4,20:00:00,2,20:00:00,1,12:00:00,2,14:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-08-05 13:16:11.487 -0500,FALSE,,TRUE,2022-11-04 11:45:23.750 -0500,1,,Bringg,,c099ac81-c1ec-4260-bc15-b4f2a1776507,c059b389-ff65-4283-8edb-06ffc96193af,DAY: THURSDAY PM,5,FALSE,9c1a90f1-1b6b-48db-a632-f87152507e54,America/New_York,2020-08-05 13:14:28.751 -0500,2021-08-02 16:17:48.705 -0500,TRUE,9:00:00,5:30:00,DAY,FALSE
LOU|3,LOU|3|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,fb76ba2c-bc7d-4e2d-a150-a28b036ef400,e192972b-91bd-4e1e-9e6e-8a2763d1f349,LOU: WEDNESDAY PM,LOU,Bringg,fb76ba2c-bc7d-4e2d-a150-a28b036ef400,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-08-11 18:13:47.257 -0500,FALSE,,TRUE,2022-11-04 11:45:23.877 -0500,1,,Bringg,,e192972b-91bd-4e1e-9e6e-8a2763d1f349,c059b389-ff65-4283-8edb-06ffc96193af,LOU: WEDNESDAY PM,5,FALSE,f13cafbc-bac7-446d-b684-7af112dba676,America/New_York,2020-08-11 18:04:54.904 -0500,2021-08-02 16:17:48.702 -0500,TRUE,7:00:00,5:30:00,LOU,FALSE
PickUp,SPK|2|PickUp,62759d07-dda5-4e5e-a0b9-fce960493522,3225c6e7-fb44-4d3b-b338-4a7d65c9ec0e,ebf2b9af-6d56-4989-8ff7-cb03ef0a90d9,SPK: Employee Warehouse Pick Up,SPK,PickUp,3225c6e7-fb44-4d3b-b338-4a7d65c9ec0e,62759d07-dda5-4e5e-a0b9-fce960493522,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,0,0,TRUE,We deliver to your neighborhood on Tuesday afternoon/evening.,,,2020-08-24 17:58:50.999 -0500,FALSE,,TRUE,2022-11-04 11:45:23.877 -0500,1,,PickUp,,ebf2b9af-6d56-4989-8ff7-cb03ef0a90d9,62759d07-dda5-4e5e-a0b9-fce960493522,SPK: Employee Warehouse Pick Up,5,FALSE,205917a3-af3c-4ef4-b0ff-94b923c346cf,America/Los_Angeles,2020-08-24 17:58:31.880 -0500,2021-08-02 16:17:48.868 -0500,TRUE,7:00:00,7:30:00,SPK,FALSE
PickUp,PHX|4|PickUp,9da947fe-5a46-424f-b328-e9414c197a32,d9bdce04-200d-4f8a-b0c4-d865cbe1120d,f79383bd-f80a-4322-8214-2a1c76284d0e,PHX: Employee Warehouse Pickup,PHX,PickUp,d9bdce04-200d-4f8a-b0c4-d865cbe1120d,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,5,14:00:00,2,11:00:00,0,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-09-20 20:10:34.944 -0500,FALSE,,TRUE,2022-11-07 17:10:11.120 -0600,1,,PickUp,,f79383bd-f80a-4322-8214-2a1c76284d0e,9da947fe-5a46-424f-b328-e9414c197a32,PHX: Employee Warehouse Pickup,5,FALSE,ddb7754f-34c4-405c-aa84-031b47a91d6d,America/Phoenix,2020-09-18 18:49:33.449 -0500,2021-08-02 16:17:48.780 -0500,TRUE,7:00:00,5:30:00,PHX,FALSE
BDN|4,BDN|4|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,a5a1ea5a-b7e2-4055-a64b-86c3766b11fb,6045937b-2b87-4d21-9711-374a8b599736,BDN: THURSDAY PM,BDN,Bringg,a5a1ea5a-b7e2-4055-a64b-86c3766b11fb,62759d07-dda5-4e5e-a0b9-fce960493522,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-10-15 12:55:28.348 -0500,FALSE,,TRUE,2022-11-04 11:45:23.876 -0500,1,,Bringg,,6045937b-2b87-4d21-9711-374a8b599736,62759d07-dda5-4e5e-a0b9-fce960493522,BDN: THURSDAY PM,5,FALSE,e0bc8a23-c293-4c13-87fe-05406e3313c5,America/Los_Angeles,2020-10-15 12:54:24.010 -0500,2021-08-02 16:17:48.590 -0500,TRUE,6:00:00,2:30:00,BDN,FALSE
SLC|4,SLC|4|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,f08ce25e-10e0-4e8b-9fc5-d0596e0740ac,9f0bd76d-cbc4-4a61-8421-e1709e94b3f1,SLC: THURSDAY PM,SLC,Bringg,f08ce25e-10e0-4e8b-9fc5-d0596e0740ac,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,20:00:00,2,14:00:00,5,14:00:00,2,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-11-02 18:50:55.082 -0600,FALSE,,TRUE,2022-11-04 11:45:23.873 -0500,1,,Bringg,,9f0bd76d-cbc4-4a61-8421-e1709e94b3f1,9da947fe-5a46-424f-b328-e9414c197a32,SLC: THURSDAY PM,5,FALSE,df869f95-df8a-479d-a4e4-c81d88a7c956,America/Denver,2020-11-02 18:50:28.494 -0600,2022-09-27 08:51:13.675 -0500,TRUE,7:00:00,10:00:00,SLC,FALSE
SBA|1,SBA|1|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,db60a51f-ffab-400a-a6cc-d9a83899b505,34e11f8d-ae17-4458-b519-bdbcbbb08ff5,SBA: MONDAY PM,SBA,Bringg,db60a51f-ffab-400a-a6cc-d9a83899b505,9da947fe-5a46-424f-b328-e9414c197a32,1,5:00:00,1,21:00:00,6,15:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-07-23 18:08:14.494 -0500,FALSE,,TRUE,2022-11-04 11:45:23.894 -0500,1,,Bringg,,34e11f8d-ae17-4458-b519-bdbcbbb08ff5,9da947fe-5a46-424f-b328-e9414c197a32,SBA: MONDAY PM,5,FALSE,a80348fe-97e1-4eda-9f55-d46c9ac690cb,America/Los_Angeles,2019-07-23 12:49:59.144 -0500,2021-08-05 18:13:18.607 -0500,TRUE,6:30:00,2:30:00,SBA,FALSE
MCE|5,MCE|5|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,716555be-d752-4ee5-b351-536b07a4c092,01f5093a-f3bc-46ca-90a9-526c63601d8e,MCE: FRIDAY PM,MCE,Bringg,716555be-d752-4ee5-b351-536b07a4c092,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-07-26 14:00:16.933 -0500,FALSE,,TRUE,2022-11-04 11:45:23.874 -0500,1,,Bringg,,01f5093a-f3bc-46ca-90a9-526c63601d8e,9da947fe-5a46-424f-b328-e9414c197a32,MCE: FRIDAY PM,5,FALSE,878e5b8e-88a8-4f5b-9a94-d76b65b51b33,America/Los_Angeles,2019-07-26 13:33:19.885 -0500,2021-08-02 16:17:48.595 -0500,TRUE,7:00:00,4:00:00,MCE,FALSE
KCI|3,KCI|3|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,9706e569-421f-44ff-b91a-c76425ee8f67,734facf9-67ad-4f86-b0ba-b576967b248d,KCI: WEDNESDAY PM,KCI,Bringg,9706e569-421f-44ff-b91a-c76425ee8f67,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-30 16:53:55.727 -0500,FALSE,,TRUE,2022-11-04 11:45:23.888 -0500,1,,Bringg,,734facf9-67ad-4f86-b0ba-b576967b248d,c059b389-ff65-4283-8edb-06ffc96193af,KCI: WEDNESDAY PM,5,FALSE,123a85b0-9cb0-4a32-b668-7789a6c21e4c,America/Chicago,2019-07-30 16:46:16.017 -0500,2021-08-02 16:17:48.590 -0500,TRUE,7:00:00,7:30:00,KCI,FALSE
PickUp,SEA|1|PickUp,62759d07-dda5-4e5e-a0b9-fce960493522,7dd21c4c-4c41-4b62-b006-6fe0cb899d1a,354d7dca-bb36-4b64-bee6-e54163af72c5,SEA: Employee Warehouse Pick Up,SEA,PickUp,7dd21c4c-4c41-4b62-b006-6fe0cb899d1a,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-08-23 13:10:08.573 -0500,FALSE,,TRUE,2022-11-04 11:45:23.887 -0500,1,,PickUp,,354d7dca-bb36-4b64-bee6-e54163af72c5,62759d07-dda5-4e5e-a0b9-fce960493522,SEA: Employee Warehouse Pick Up,5,FALSE,e7ecacf1-eeb3-4c20-b24e-5a1f7c7ae759,America/Los_Angeles,2019-08-23 13:01:50.378 -0500,2021-08-02 16:17:48.101 -0500,TRUE,7:00:00,3:30:00,SEA,FALSE
HAR|5,HAR|5|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,2187c8c3-7f0b-44e8-82b7-2f67a9a2d9ef,2d52ca73-91a7-4957-82d5-b4bab17d099b,HAR: FRIDAY PM,HAR,Bringg,2187c8c3-7f0b-44e8-82b7-2f67a9a2d9ef,25729cbe-719c-4314-ab07-0fbc45d38a11,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-06-27 12:13:31.266 -0500,FALSE,,TRUE,2022-11-04 11:45:23.877 -0500,1,,Bringg,,2d52ca73-91a7-4957-82d5-b4bab17d099b,25729cbe-719c-4314-ab07-0fbc45d38a11,HAR: FRIDAY PM,5,FALSE,c5eb71a6-50f1-465d-b41f-1ea43b3503ba,America/New_York,2019-06-27 12:10:16.023 -0500,2021-08-02 16:17:48.593 -0500,TRUE,6:30:00,11:00:00,HAR,FALSE
SBA|2,SBA|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,e412a14a-ddc3-4f6f-bd5a-e8c1f79fed93,427038ad-54ab-4128-9bba-79daf0b31aa1,SBA: TUESDAY PM,SBA,Bringg,e412a14a-ddc3-4f6f-bd5a-e8c1f79fed93,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-07-23 18:08:14.493 -0500,FALSE,,TRUE,2022-11-04 11:45:23.877 -0500,1,,Bringg,,427038ad-54ab-4128-9bba-79daf0b31aa1,9da947fe-5a46-424f-b328-e9414c197a32,SBA: TUESDAY PM,5,FALSE,a80348fe-97e1-4eda-9f55-d46c9ac690cb,America/Los_Angeles,2019-07-23 12:49:59.157 -0500,2021-08-05 18:13:18.611 -0500,TRUE,6:30:00,2:30:00,SBA,FALSE
PickUp,|5|PickUp,25729cbe-719c-4314-ab07-0fbc45d38a11,b686fa2d-e3c1-4933-a67b-a1b4b8c11259,56c677e8-d742-4e11-9319-2217422467c2,MOC: Employee Warehouse Pick Up,,PickUp,b686fa2d-e3c1-4933-a67b-a1b4b8c11259,25729cbe-719c-4314-ab07-0fbc45d38a11,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-08-23 13:10:08.581 -0500,FALSE,,TRUE,2022-11-04 11:45:23.883 -0500,1,,PickUp,,56c677e8-d742-4e11-9319-2217422467c2,25729cbe-719c-4314-ab07-0fbc45d38a11,MOC: Employee Warehouse Pick Up,5,FALSE,fd775c49-63ca-48b0-bd57-dd885ee6b1a7,America/New_York,2019-08-23 13:01:50.397 -0500,2021-08-02 11:25:04.041 -0500,FALSE,,0:00:00,,FALSE
BRX|3,BRX|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,baf11358-e9bb-443f-8b63-e8e108bc9665,7ba06165-7dcd-4abf-a85d-54ed293ff34f,BRX: WEDNESDAY PM,BRX,Bringg,baf11358-e9bb-443f-8b63-e8e108bc9665,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-07-08 12:13:23.872 -0500,FALSE,,TRUE,2022-11-04 11:45:23.882 -0500,1,,Bringg,,7ba06165-7dcd-4abf-a85d-54ed293ff34f,25729cbe-719c-4314-ab07-0fbc45d38a11,BRX: WEDNESDAY PM,5,FALSE,24f9973b-04a2-452b-81b8-455e8e598673,America/New_York,2020-07-08 12:11:59.975 -0500,2021-08-02 16:17:48.793 -0500,TRUE,8:00:00,6:00:00,BRX,FALSE
BTR|4,BTR|4|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,dccf1938-2151-46e8-af18-2171e7f4d66f,bd19e048-5550-4103-a11d-5c3526c61b9c,BTR: THURSDAY PM,BTR,Bringg,dccf1938-2151-46e8-af18-2171e7f4d66f,c2fcd071-f479-4f68-a54d-a382bd9fa552,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-07-22 14:51:36.305 -0500,FALSE,,TRUE,2022-11-04 11:45:23.879 -0500,1,,Bringg,,bd19e048-5550-4103-a11d-5c3526c61b9c,c2fcd071-f479-4f68-a54d-a382bd9fa552,BTR: THURSDAY PM,5,FALSE,789b6f64-8a2e-4e5e-98c0-9fb705188444,America/Chicago,2020-07-22 14:49:53.212 -0500,2021-08-02 16:17:48.789 -0500,TRUE,6:30:00,7:20:00,BTR,FALSE
DAY|2,DAY|2|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,bd14eafa-0486-4a0c-aeac-2b4021c72c9d,64eecab1-de5c-4cb7-8e5a-a83efc194b8a,DAY: TUESDAY PM,DAY,Bringg,bd14eafa-0486-4a0c-aeac-2b4021c72c9d,c059b389-ff65-4283-8edb-06ffc96193af,2,5:00:00,2,20:00:00,0,17:00:00,4,14:00:00,0,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Tuesday afternoon/evening.,,,2020-08-05 13:18:39.974 -0500,FALSE,,TRUE,2022-11-04 11:45:23.874 -0500,1,,Bringg,,64eecab1-de5c-4cb7-8e5a-a83efc194b8a,c059b389-ff65-4283-8edb-06ffc96193af,DAY: TUESDAY PM,5,FALSE,9c1a90f1-1b6b-48db-a632-f87152507e54,America/New_York,2020-08-05 13:14:28.770 -0500,2021-08-02 16:17:48.781 -0500,TRUE,9:00:00,5:30:00,DAY,FALSE
LOU|1,LOU|1|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,845818ba-b18f-44ed-8ae6-9e8a283e12f3,d54a502a-639f-4d0c-8c9c-a0520537f596,LOU: MONDAY PM,LOU,Bringg,845818ba-b18f-44ed-8ae6-9e8a283e12f3,c059b389-ff65-4283-8edb-06ffc96193af,1,5:00:00,1,20:00:00,6,17:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Monday afternoon/evening.,,,2020-08-11 18:13:47.256 -0500,FALSE,,TRUE,2022-11-04 11:45:23.873 -0500,1,,Bringg,,d54a502a-639f-4d0c-8c9c-a0520537f596,c059b389-ff65-4283-8edb-06ffc96193af,LOU: MONDAY PM,5,FALSE,f13cafbc-bac7-446d-b684-7af112dba676,America/New_York,2020-08-11 18:04:54.912 -0500,2021-08-02 16:17:48.794 -0500,TRUE,7:00:00,5:30:00,LOU,FALSE
SPK|4,SPK|4|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,9764c226-d3fb-4ca6-9498-7788fd1e2071,177fc982-b57d-4c51-8973-dc02137686e1,SPK: THURSDAY PM,SPK,Bringg,9764c226-d3fb-4ca6-9498-7788fd1e2071,62759d07-dda5-4e5e-a0b9-fce960493522,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-08-24 17:58:50.997 -0500,FALSE,,TRUE,2022-11-04 11:45:23.881 -0500,1,,Bringg,,177fc982-b57d-4c51-8973-dc02137686e1,62759d07-dda5-4e5e-a0b9-fce960493522,SPK: THURSDAY PM,5,FALSE,205917a3-af3c-4ef4-b0ff-94b923c346cf,America/Los_Angeles,2020-08-24 17:58:31.876 -0500,2021-08-02 16:17:48.828 -0500,TRUE,7:00:00,7:30:00,SPK,FALSE
SLC|3,SLC|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,104b7818-2787-4e95-86a6-a6976ac27bfe,30a2d623-b434-4ba5-a7b1-38d7ecd61c6d,SLC: WEDNESDAY PM,SLC,Bringg,104b7818-2787-4e95-86a6-a6976ac27bfe,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,20:00:00,1,14:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-11-02 18:50:55.082 -0600,FALSE,,TRUE,2022-11-04 11:45:23.888 -0500,1,,Bringg,,30a2d623-b434-4ba5-a7b1-38d7ecd61c6d,9da947fe-5a46-424f-b328-e9414c197a32,SLC: WEDNESDAY PM,5,FALSE,df869f95-df8a-479d-a4e4-c81d88a7c956,America/Denver,2020-11-02 18:50:28.494 -0600,2022-09-27 08:51:13.684 -0500,TRUE,7:00:00,10:00:00,SLC,FALSE
