windowExceptionId,originalWindowId,originalDeliveryDay,replacementDeliveryDay,originalDeliveryDate,replacementWindowId,replacementDeliveryDate,Christmas or New Years,reason,canDonate,donationPartnerIds
44feab6f-8be6-454d-b034-3c84017f1c57,901b764f-f1e8-457a-a156-72dc09c0ffb5,2,3,12/27/2022,346478e5-e667-4428-8907-ca73071d1eef,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
215649b8-0eb5-4193-9713-309981ce85a9,ecc5a31c-38a7-4b93-a40a-3614405039a1,3,4,12/28/2022,524dd0c2-5580-47c3-9fa8-0b201ccffa1d,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
302b883a-201d-4d06-8b6b-c10f59ee0555,1099ad9f-8ae8-4f32-92c6-16fe85d93072,3,4,12/28/2022,7749bca9-34b6-4227-b507-396fc4b65684,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
e8143251-dbe1-4228-a965-68e6eb75f871,104b7818-2787-4e95-86a6-a6976ac27bfe,3,4,12/28/2022,aba067c9-daab-4abc-9ac2-81e5b90f3485,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
6c905482-80b7-48f3-994d-a00690578211,6b39dc99-b778-4e97-bf2e-b9eda413e026,3,4,12/28/2022,1a697f17-ea60-4667-b6e3-40ca990ce9b6,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
da37a3e1-ed0e-4a89-97a1-2dfce153db55,7501eee2-0b00-431b-b46c-451d50a83497,3,4,12/28/2022,f9384a4d-8cd2-4c86-bda5-773712822f3c,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
40b03dee-260e-4850-81a5-715c5e31b801,098906eb-ee14-4f34-9f48-88644db63db0,3,4,12/28/2022,fd9a9ed5-f423-4622-870c-8af7e68bab4c,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
763d0fed-56e3-4089-ae59-f34f9604446d,aa0a5fb1-c0dc-4c41-be2d-0d5db6e0a7a8,3,4,12/28/2022,e4ddb4a3-b495-4ce4-a95c-37907ec0be8a,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
298efef9-b6cf-469b-8078-0c783d41939f,66d6b3b8-60ea-45eb-b986-bbd3dbb23b71,3,4,12/28/2022,74c4069d-8cc9-45ab-8014-ca51766efa9f,12/29/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
b02beebd-85be-4396-81ef-a72e1c02f043,73b33630-1c7a-47aa-bdaa-5ede8f993ddb,4,5,12/29/2022,ae0aa641-46b0-4e8c-ab55-5eb2803d6765,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
84d42470-4efa-4666-9320-a9ad97481f64,8beeeec9-d9af-42b7-9dce-794329b18cfd,4,5,12/29/2022,e1b1b9e5-f8e8-4958-83af-a11bf649d8dd,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
bf0f7481-1a26-46ee-9d75-63a3358945bf,f08ce25e-10e0-4e8b-9fc5-d0596e0740ac,4,5,12/29/2022,f166307c-34ca-4340-86f3-375c24e02f61,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
1989e5f7-4bdc-41ff-b15b-9ed1a989a2e9,315660f1-5296-4625-b629-5b87eb117817,4,5,12/29/2022,519dcc87-5059-40f3-b320-5e2b36fe129f,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
f756f727-7fcb-484f-85c3-2606b9682fbb,c69d2972-d98c-4715-a23f-3396f03840ce,4,5,12/29/2022,dce7cb4b-1ae5-48e3-9858-d7b76698dac4,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
1c6385a1-e6d7-4963-a7e0-ce0262849835,49de0fc8-ca54-48f8-9571-e22c756622df,4,5,12/29/2022,1fd179b2-a9a3-4b93-a41e-d032db079aa0,12/30/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
66aa4a7b-32f9-4278-993d-b843cf992761,1a71da33-6b78-43dd-aafd-399713421965,1,2,12/26/2022,7bd36350-ee10-4fec-8266-5493f8d4fa56,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
